indicator;jaar;thema;eenheid;bron;doel_tekst;legitimatie;coalitiedoel;coalitiebedoeling;doel;doeljaar;doel_meerdere;richting;doelsoort;heeft_coalitiedoel;doel_alt;doel_alt_label;waarde_rk;waarde;herkomst
Aantallen vroegtijdig schoolverlaters (12-23 jaar);2022;Kennis & Vaardigheden;12-23 jaar;CBS;Maximum 2026: 18.000;Wet educatie en beroepsonderwijs, Wet op hoger onderwijs en wetenschappelijk onderzoek;NA;NA;18000,0;2026;NA;lager;Wet of verdrag;FALSE;NA;NA;35840,00000000000000;35840,00000000000000;Rekenkamer
Aantallen vroegtijdig schoolverlaters (12-23 jaar);2023;Kennis & Vaardigheden;12-23 jaar;CBS;Maximum 2026: 18.000;Wet educatie en beroepsonderwijs, Wet op hoger onderwijs en wetenschappelijk onderzoek;NA;NA;18000,0;2026;NA;lager;Wet of verdrag;FALSE;NA;NA;35670,00000000000000;35670,00000000000000;Rekenkamer
Aantallen vroegtijdig schoolverlaters (12-23 jaar);2024;Kennis & Vaardigheden;12-23 jaar;CBS;Maximum 2026: 18.000;Wet educatie en beroepsonderwijs, Wet op hoger onderwijs en wetenschappelijk onderzoek;NA;NA;18000,0;2026;NA;lager;Wet of verdrag;FALSE;NA;NA;34210,00000000000000;34210,00000000000000;Rekenkamer
Minimaal digitale basisvaardigheden (% personen > 12 jaar);2021;Kennis & Vaardigheden;% personen > 12 jaar;CBS;Doel 2030: 80%;Europees beleid: The Digital Decade;NA;We scholen jonge mensen in cybersecurity- en digitale vaardigheden;80,0;2030;NA;hoger;Internationale afspraak;FALSE;NA;NA;74,30000000000000;74,30000000000000;Rekenkamer
Minimaal digitale basisvaardigheden (% personen > 12 jaar);2023;Kennis & Vaardigheden;% personen > 12 jaar;CBS;Doel 2030: 80%;Europees beleid: The Digital Decade;NA;We scholen jonge mensen in cybersecurity- en digitale vaardigheden;80,0;2030;NA;hoger;Internationale afspraak;FALSE;NA;NA;78,70000000000000;78,70000000000000;Rekenkamer
PIAAC-scores probleemoplossend vermogen;2012;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet educatie en beroepsonderwijs; Wet op hoger onderwijs en wetenschappelijk onderzoek";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;286,00000000000000;286,00000000000000;Rekenkamer
PIAAC-scores probleemoplossend vermogen;2023;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet educatie en beroepsonderwijs; Wet op hoger onderwijs en wetenschappelijk onderzoek";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;265,00000000000000;265,00000000000000;Rekenkamer
PIAAC-scores rekenvaardigheid;2012;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet educatie en beroepsonderwijs; Wet op hoger onderwijs en wetenschappelijk onderzoek";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;288,00000000000000;288,00000000000000;Rekenkamer
PIAAC-scores rekenvaardigheid;2023;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet educatie en beroepsonderwijs; Wet op hoger onderwijs en wetenschappelijk onderzoek";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;284,00000000000000;284,00000000000000;Rekenkamer
PIAAC-scores taalvaardigheid;2012;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet educatie en beroepsonderwijs; Wet op hoger onderwijs en wetenschappelijk onderzoek";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;284,00000000000000;284,00000000000000;Rekenkamer
PIAAC-scores taalvaardigheid;2023;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet educatie en beroepsonderwijs; Wet op hoger onderwijs en wetenschappelijk onderzoek";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;279,00000000000000;279,00000000000000;Rekenkamer
PISA-scores lezen;2018;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet op primair onderwijs; Wet op voorgezet onderwijs 2020";NA;Gericht investeren in lezen, schrijven en rekenen;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;485,00000000000000;485,00000000000000;Rekenkamer
PISA-scores lezen;2022;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet op primair onderwijs; Wet op voorgezet onderwijs 2020";NA;Gericht investeren in lezen, schrijven en rekenen;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;459,00000000000000;459,00000000000000;Rekenkamer
PISA-scores science;2018;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet op primair onderwijs; Wet op voorgezet onderwijs 2021";NA;Gericht investeren in lezen, schrijven en rekenen;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;503,00000000000000;503,00000000000000;Rekenkamer
PISA-scores science;2022;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet op primair onderwijs; Wet op voorgezet onderwijs 2021";NA;Gericht investeren in lezen, schrijven en rekenen;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;488,00000000000000;488,00000000000000;Rekenkamer
PISA-scores wiskunde;2018;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet op primair onderwijs; Wet op voorgezet onderwijs 2020";NA;Gericht investeren in lezen, schrijven en rekenen;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;519,00000000000000;519,00000000000000;Rekenkamer
PISA-scores wiskunde;2022;Kennis & Vaardigheden;NA;OECD;een hogere score is beter;"Wet op primair onderwijs; Wet op voorgezet onderwijs 2020";NA;Gericht investeren in lezen, schrijven en rekenen;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;493,00000000000000;493,00000000000000;Rekenkamer
Aandeel Natura 2000 dat voldoende onder de Kritische DepositieWaarde (KDW) zit;2020;Klimaat en Milieu;NA;RIVM/PBL/CLO;"Doel 2030: 50%; 2035: 74%";Wet stikstofreductie en natuurverbetering;NA;Aanpak om stikstof te reduceren richt zich met name op de meest stikstofgevoelige Natura 2000-gebieden die nog niet onder de norm zitten;50,0;2030;2035: 74;hoger;Wet of verdrag;FALSE;NA;NA;28,60000000000000;28,60000000000000;Rekenkamer
Aandeel Natura 2000 dat voldoende onder de Kritische DepositieWaarde (KDW) zit;2021;Klimaat en Milieu;NA;RIVM/PBL/CLO;"Doel 2030: 50%; 2035: 74%";Wet stikstofreductie en natuurverbetering;NA;Aanpak om stikstof te reduceren richt zich met name op de meest stikstofgevoelige Natura 2000-gebieden die nog niet onder de norm zitten;50,0;2030;2035: 74;hoger;Wet of verdrag;FALSE;NA;NA;28,70000000000000;28,70000000000000;Rekenkamer
Aandeel Natura 2000 dat voldoende onder de Kritische DepositieWaarde (KDW) zit;2022;Klimaat en Milieu;NA;RIVM/PBL/CLO;"Doel 2030: 50%; 2035: 74%";Wet stikstofreductie en natuurverbetering;NA;Aanpak om stikstof te reduceren richt zich met name op de meest stikstofgevoelige Natura 2000-gebieden die nog niet onder de norm zitten;50,0;2030;2035: 74;hoger;Wet of verdrag;FALSE;NA;NA;31,50000000000000;31,50000000000000;Rekenkamer
Aandeel Natura 2000 dat voldoende onder de Kritische DepositieWaarde (KDW) zit;2023;Klimaat en Milieu;NA;RIVM/PBL/CLO;"Doel 2030: 50%; 2035: 74%";Wet stikstofreductie en natuurverbetering;NA;Aanpak om stikstof te reduceren richt zich met name op de meest stikstofgevoelige Natura 2000-gebieden die nog niet onder de norm zitten;50,0;2030;2035: 74;hoger;Wet of verdrag;FALSE;NA;NA;30,50000000000000;30,50000000000000;Rekenkamer
Aandeel Natura 2000 dat voldoende onder de Kritische DepositieWaarde (KDW) zit;2024;Klimaat en Milieu;NA;RIVM/PBL/CLO;"Doel 2030: 50%; 2035: 74%";Wet stikstofreductie en natuurverbetering;NA;Aanpak om stikstof te reduceren richt zich met name op de meest stikstofgevoelige Natura 2000-gebieden die nog niet onder de norm zitten;50,0;2030;2035: 74;hoger;Wet of verdrag;FALSE;NA;NA;29,30000000000000;29,30000000000000;Rekenkamer
Aandeel Natura 2000 dat voldoende onder de Kritische DepositieWaarde (KDW) zit;2025;Klimaat en Milieu;NA;RIVM/PBL/CLO;"Doel 2030: 50%; 2035: 74%";Wet stikstofreductie en natuurverbetering;NA;Aanpak om stikstof te reduceren richt zich met name op de meest stikstofgevoelige Natura 2000-gebieden die nog niet onder de norm zitten;50,0;2030;2035: 74;hoger;Wet of verdrag;FALSE;NA;NA;29,90000000000000;29,90000000000000;Rekenkamer
Ammoniak-uitstoot (NH3) (industrie);2020;Klimaat en Milieu;industrie;RIVM;2035: 0,7;Wet stikstofreductie en natuurverbetering;2035: 50% NH3 t.o.v. 2019;NA;0,7;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;1,57338668037274;1,57338668037274;Rekenkamer
Ammoniak-uitstoot (NH3) (industrie);2021;Klimaat en Milieu;industrie;RIVM;2035: 0,7;Wet stikstofreductie en natuurverbetering;2035: 50% NH3 t.o.v. 2019;NA;0,7;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;1,48963917575096;1,48963917575096;Rekenkamer
Ammoniak-uitstoot (NH3) (industrie);2022;Klimaat en Milieu;industrie;RIVM;2035: 0,7;Wet stikstofreductie en natuurverbetering;2035: 50% NH3 t.o.v. 2019;NA;0,7;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;1,26376943927973;1,26376943927973;Rekenkamer
Ammoniak-uitstoot (NH3) (industrie);2023;Klimaat en Milieu;industrie;RIVM;2035: 0,7;Wet stikstofreductie en natuurverbetering;2035: 50% NH3 t.o.v. 2019;NA;0,7;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;1,12723086051970;1,12723086051970;Rekenkamer
Ammoniak-uitstoot (NH3) (industrie);2024;Klimaat en Milieu;industrie;RIVM;2035: 0,7;Wet stikstofreductie en natuurverbetering;2035: 50% NH3 t.o.v. 2019;NA;0,7;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;1,04682024715856;1,04682024715856;Rekenkamer
Ammoniak-uitstoot (NH3) (landbouw);2020;Klimaat en Milieu;landbouw;RIVM;2035: 62,6 (42%);Wet stikstofreductie en natuurverbetering;2035: 42%-46% NH3 t.o.v. 2019;NA;62,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;107,42000000000000;107,42000000000000;Rekenkamer
Ammoniak-uitstoot (NH3) (landbouw);2021;Klimaat en Milieu;landbouw;RIVM;2035: 62,6 (42%);Wet stikstofreductie en natuurverbetering;2035: 42%-46% NH3 t.o.v. 2019;NA;62,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;105,73581107047768;105,73581107047768;Rekenkamer
Ammoniak-uitstoot (NH3) (landbouw);2022;Klimaat en Milieu;landbouw;RIVM;2035: 62,6 (42%);Wet stikstofreductie en natuurverbetering;2035: 42%-46% NH3 t.o.v. 2019;NA;62,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;103,50218464411716;103,50218464411716;Rekenkamer
Ammoniak-uitstoot (NH3) (landbouw);2023;Klimaat en Milieu;landbouw;RIVM;2035: 62,6 (42%);Wet stikstofreductie en natuurverbetering;2035: 42%-46% NH3 t.o.v. 2019;NA;62,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;99,39665632095526;99,39665632095526;Rekenkamer
Ammoniak-uitstoot (NH3) (landbouw);2024;Klimaat en Milieu;landbouw;RIVM;2035: 62,6 (42%);Wet stikstofreductie en natuurverbetering;2035: 42%-46% NH3 t.o.v. 2019;NA;62,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;94,91391867069437;94,91391867069437;Rekenkamer
Broeikasgasemissies (CO2-eq. Mton);2020;Klimaat en Milieu;CO2-eq. Mton;CBS;2040: -90% t.o.v. 1990 = 22,7;Akkoord van Parijs en EU en Nationale Klimaatwet;90% in 2040 t.o.v. 1990;NA;22,7;2040;NA;lager;Wet of verdrag;TRUE;NA;NA;167,80000000000001;167,80000000000001;Rekenkamer
Broeikasgasemissies (CO2-eq. Mton);2021;Klimaat en Milieu;CO2-eq. Mton;CBS;2040: -90% t.o.v. 1990 = 22,7;Akkoord van Parijs en EU en Nationale Klimaatwet;90% in 2040 t.o.v. 1990;NA;22,7;2040;NA;lager;Wet of verdrag;TRUE;NA;NA;170,80000000000001;170,80000000000001;Rekenkamer
Broeikasgasemissies (CO2-eq. Mton);2022;Klimaat en Milieu;CO2-eq. Mton;CBS;2040: -90% t.o.v. 1990 = 22,7;Akkoord van Parijs en EU en Nationale Klimaatwet;90% in 2040 t.o.v. 1990;NA;22,7;2040;NA;lager;Wet of verdrag;TRUE;NA;NA;155,90000000000001;155,90000000000001;Rekenkamer
Broeikasgasemissies (CO2-eq. Mton);2023;Klimaat en Milieu;CO2-eq. Mton;CBS;2040: -90% t.o.v. 1990 = 22,7;Akkoord van Parijs en EU en Nationale Klimaatwet;90% in 2040 t.o.v. 1990;NA;22,7;2040;NA;lager;Wet of verdrag;TRUE;NA;NA;146,09999999999999;146,09999999999999;Rekenkamer
Broeikasgasemissies (CO2-eq. Mton);2024;Klimaat en Milieu;CO2-eq. Mton;CBS;2040: -90% t.o.v. 1990 = 22,7;Akkoord van Parijs en EU en Nationale Klimaatwet;90% in 2040 t.o.v. 1990;NA;22,7;2040;NA;lager;Wet of verdrag;TRUE;NA;NA;144,40000000000001;144,40000000000001;Rekenkamer
Broeikasgasemissies (CO2-eq. Mton);2025;Klimaat en Milieu;CO2-eq. Mton;CBS;2040: -90% t.o.v. 1990 = 22,7;Akkoord van Parijs en EU en Nationale Klimaatwet;90% in 2040 t.o.v. 1990;NA;22,7;2040;NA;lager;Wet of verdrag;TRUE;NA;NA;145,59999999999999;145,59999999999999;Rekenkamer
Hernieuwbare energie - eindgebruik (%);2020;Klimaat en Milieu;%;CBS;Doel 2030: 39%;Wet implementatie EU-richtlijn hernieuwbare energie;NA;NA;39,0;2030;NA;hoger;Wet of verdrag;FALSE;NA;NA;11,47000000000000;11,47000000000000;Rekenkamer
Hernieuwbare energie - eindgebruik (%);2021;Klimaat en Milieu;%;CBS;Doel 2030: 39%;Wet implementatie EU-richtlijn hernieuwbare energie;NA;NA;39,0;2030;NA;hoger;Wet of verdrag;FALSE;NA;NA;13,12000000000000;13,12000000000000;Rekenkamer
Hernieuwbare energie - eindgebruik (%);2022;Klimaat en Milieu;%;CBS;Doel 2030: 39%;Wet implementatie EU-richtlijn hernieuwbare energie;NA;NA;39,0;2030;NA;hoger;Wet of verdrag;FALSE;NA;NA;15,29000000000000;15,29000000000000;Rekenkamer
Hernieuwbare energie - eindgebruik (%);2023;Klimaat en Milieu;%;CBS;Doel 2030: 39%;Wet implementatie EU-richtlijn hernieuwbare energie;NA;NA;39,0;2030;NA;hoger;Wet of verdrag;FALSE;NA;NA;17,59000000000000;17,59000000000000;Rekenkamer
Hernieuwbare energie - eindgebruik (%);2024;Klimaat en Milieu;%;CBS;Doel 2030: 39%;Wet implementatie EU-richtlijn hernieuwbare energie;NA;NA;39,0;2030;NA;hoger;Wet of verdrag;FALSE;NA;NA;20,18000000000000;20,18000000000000;Rekenkamer
Kwaliteit oppervlaktewater (biologisch) (% van goede kwaliteit));2021;Klimaat en Milieu;NA;CBS;Doel 2027: 100%;Kaderrichtlijn Water;NA;De waterkwaliteit wordt structureel verbeterd;100,0;2027;NA;hoger;Overig;FALSE;NA;NA;13,90000000000000;13,90000000000000;Rekenkamer
Kwaliteit oppervlaktewater (biologisch) (% van goede kwaliteit));2024;Klimaat en Milieu;NA;CBS;Doel 2027: 100%;Kaderrichtlijn Water;NA;De waterkwaliteit wordt structureel verbeterd;100,0;2027;NA;hoger;Overig;FALSE;NA;NA;14,63000000000000;14,63000000000000;Rekenkamer
Kwaliteit oppervlaktewater (chemisch) (% van voldoende kwaliteit));2021;Klimaat en Milieu;NA;CBS;Doel 2027: 100%;Kaderrichtlijn Water;NA;De waterkwaliteit wordt structureel verbeterd;100,0;2027;NA;hoger;Overig;FALSE;NA;NA;9,40000000000000;9,40000000000000;Rekenkamer
Kwaliteit oppervlaktewater (chemisch) (% van voldoende kwaliteit));2024;Klimaat en Milieu;NA;CBS;Doel 2027: 100%;Kaderrichtlijn Water;NA;De waterkwaliteit wordt structureel verbeterd;100,0;2027;NA;hoger;Overig;FALSE;NA;NA;0,67000000000000;0,67000000000000;Rekenkamer
Living Planet Index - NL (fauna het land) (1990 = 100);2020;Klimaat en Milieu;1990 = 100;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;75,00000000000000;75,00000000000000;Rekenkamer
Living Planet Index - NL (fauna het land) (1990 = 100);2021;Klimaat en Milieu;1990 = 100;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;74,00000000000000;74,00000000000000;Rekenkamer
Living Planet Index - NL (fauna het land) (1990 = 100);2022;Klimaat en Milieu;1990 = 100;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;74,00000000000000;74,00000000000000;Rekenkamer
Living Planet Index - NL (fauna het land) (1990 = 100);2023;Klimaat en Milieu;1990 = 100;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;73,00000000000000;73,00000000000000;Rekenkamer
Living Planet Index - NL (fauna het land) (1990 = 100);2024;Klimaat en Milieu;1990 = 100;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;69,00000000000000;69,00000000000000;Rekenkamer
Living Planet Index - NL (fauna zoetwater);2020;Klimaat en Milieu;fauna zoetwater;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;181,00000000000000;181,00000000000000;Rekenkamer
Living Planet Index - NL (fauna zoetwater);2021;Klimaat en Milieu;fauna zoetwater;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;184,00000000000000;184,00000000000000;Rekenkamer
Living Planet Index - NL (fauna zoetwater);2022;Klimaat en Milieu;fauna zoetwater;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;186,00000000000000;186,00000000000000;Rekenkamer
Living Planet Index - NL (fauna zoetwater);2023;Klimaat en Milieu;fauna zoetwater;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;189,00000000000000;189,00000000000000;Rekenkamer
Living Planet Index - NL (fauna zoetwater);2024;Klimaat en Milieu;fauna zoetwater;CBS;een hoger indexgetal is beter;Europese natuurherstelwet;NA;Kunnen we de biodiversiteit van (versnipperde) natuur sterker maken;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;159,00000000000000;159,00000000000000;Rekenkamer
NOx-uistoot (mobiliteit);2020;Klimaat en Milieu;mobiliteit;RIVM;2035: 80,6;Wet stikstofreductie en natuurverbetering;2035: 50% NOx t.o.v. 2019;NA;80,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;145,14243124822607;145,14243124822607;Rekenkamer
NOx-uistoot (mobiliteit);2021;Klimaat en Milieu;mobiliteit;RIVM;2035: 80,6;Wet stikstofreductie en natuurverbetering;2035: 50% NOx t.o.v. 2019;NA;80,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;138,76573674676885;138,76573674676885;Rekenkamer
NOx-uistoot (mobiliteit);2022;Klimaat en Milieu;mobiliteit;RIVM;2035: 80,6;Wet stikstofreductie en natuurverbetering;2035: 50% NOx t.o.v. 2019;NA;80,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;137,72875901396540;137,72875901396540;Rekenkamer
NOx-uistoot (mobiliteit);2023;Klimaat en Milieu;mobiliteit;RIVM;2035: 80,6;Wet stikstofreductie en natuurverbetering;2035: 50% NOx t.o.v. 2019;NA;80,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;128,34502437935097;128,34502437935097;Rekenkamer
NOx-uistoot (mobiliteit);2024;Klimaat en Milieu;mobiliteit;RIVM;2035: 80,6;Wet stikstofreductie en natuurverbetering;2035: 50% NOx t.o.v. 2019;NA;80,6;2035;NA;lager;Wet of verdrag;TRUE;NA;NA;122,40657568456956;122,40657568456956;Rekenkamer
Stikstofdepositie gevoelige natuurgebieden (mol/ha);2020;Klimaat en Milieu;mol/ha;RIVM;Doel 2035: 850 mol/ha;Wet stikstofreductie en natuurverbetering;NA;NA;850,0;2035;NA;lager;Wet of verdrag;FALSE;NA;NA;1425,00000000000000;1425,00000000000000;Rekenkamer
Stikstofdepositie gevoelige natuurgebieden (mol/ha);2021;Klimaat en Milieu;mol/ha;RIVM;Doel 2035: 850 mol/ha;Wet stikstofreductie en natuurverbetering;NA;NA;850,0;2035;NA;lager;Wet of verdrag;FALSE;NA;NA;1455,00000000000000;1455,00000000000000;Rekenkamer
Stikstofdepositie gevoelige natuurgebieden (mol/ha);2022;Klimaat en Milieu;mol/ha;RIVM;Doel 2035: 850 mol/ha;Wet stikstofreductie en natuurverbetering;NA;NA;850,0;2035;NA;lager;Wet of verdrag;FALSE;NA;NA;1240,00000000000000;1240,00000000000000;Rekenkamer
Stikstofdepositie gevoelige natuurgebieden (mol/ha);2023;Klimaat en Milieu;mol/ha;RIVM;Doel 2035: 850 mol/ha;Wet stikstofreductie en natuurverbetering;NA;NA;850,0;2035;NA;lager;Wet of verdrag;FALSE;NA;NA;1318,00000000000000;1318,00000000000000;Rekenkamer
Stikstofdepositie gevoelige natuurgebieden (mol/ha);2024;Klimaat en Milieu;mol/ha;RIVM;Doel 2035: 850 mol/ha;Wet stikstofreductie en natuurverbetering;NA;NA;850,0;2035;NA;lager;Wet of verdrag;FALSE;NA;NA;1336,00000000000000;1336,00000000000000;Rekenkamer
Stikstofdepositie gevoelige natuurgebieden (mol/ha);2025;Klimaat en Milieu;mol/ha;RIVM;Doel 2035: 850 mol/ha;Wet stikstofreductie en natuurverbetering;NA;NA;850,0;2035;NA;lager;Wet of verdrag;FALSE;NA;NA;1348,00000000000000;1348,00000000000000;Rekenkamer
"""Rule of Law""-index (rang)";2020;Overheidsfinanciën & Openbaar bestuur;rang;World Justice Project;een lagere rang (getal) is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;lager;Overig;FALSE;NA;NA;5,00000000000000;5,00000000000000;Rekenkamer
"""Rule of Law""-index (rang)";2021;Overheidsfinanciën & Openbaar bestuur;rang;World Justice Project;een lagere rang (getal) is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;lager;Overig;FALSE;NA;NA;6,00000000000000;6,00000000000000;Rekenkamer
"""Rule of Law""-index (rang)";2022;Overheidsfinanciën & Openbaar bestuur;rang;World Justice Project;een lagere rang (getal) is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;lager;Overig;FALSE;NA;NA;5,00000000000000;5,00000000000000;Rekenkamer
"""Rule of Law""-index (rang)";2023;Overheidsfinanciën & Openbaar bestuur;rang;World Justice Project;een lagere rang (getal) is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;lager;Overig;FALSE;NA;NA;7,00000000000000;7,00000000000000;Rekenkamer
"""Rule of Law""-index (rang)";2024;Overheidsfinanciën & Openbaar bestuur;rang;World Justice Project;een lagere rang (getal) is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;lager;Overig;FALSE;NA;NA;8,00000000000000;8,00000000000000;Rekenkamer
"""Rule of Law""-index (rang)";2025;Overheidsfinanciën & Openbaar bestuur;rang;World Justice Project;een lagere rang (getal) is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;lager;Overig;FALSE;NA;NA;9,00000000000000;9,00000000000000;Rekenkamer
"""Rule of Law""-index (score)";2020;Overheidsfinanciën & Openbaar bestuur;score;World Justice Project;een hogere score is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;0,84000000000000;0,84000000000000;Rekenkamer
"""Rule of Law""-index (score)";2021;Overheidsfinanciën & Openbaar bestuur;score;World Justice Project;een hogere score is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;0,83000000000000;0,83000000000000;Rekenkamer
"""Rule of Law""-index (score)";2022;Overheidsfinanciën & Openbaar bestuur;score;World Justice Project;een hogere score is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;0,83000000000000;0,83000000000000;Rekenkamer
"""Rule of Law""-index (score)";2023;Overheidsfinanciën & Openbaar bestuur;score;World Justice Project;een hogere score is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;0,83000000000000;0,83000000000000;Rekenkamer
"""Rule of Law""-index (score)";2024;Overheidsfinanciën & Openbaar bestuur;score;World Justice Project;een hogere score is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;0,83000000000000;0,83000000000000;Rekenkamer
"""Rule of Law""-index (score)";2025;Overheidsfinanciën & Openbaar bestuur;score;World Justice Project;een hogere score is beter;Breed gehanteerde indicator, score gebaseerd op data 8 thema's zoals corruptie, mensenrechten en strafrecht;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;0,82000000000000;0,82000000000000;Rekenkamer
EMU-saldo (% BBP);1995;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-8,70000000000000;CBS
EMU-saldo (% BBP);1996;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-1,90000000000000;CBS
EMU-saldo (% BBP);1997;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-1,60000000000000;CBS
